id,title,runtime,release_date,budget,revenue,popularity,vote_average,vote_count,belongs_to_collection,missingness_score,has_tagline,has_homepage,num_same_title,changed_title,num_genres,main_genre,Comedy,Drama,Documentary,Science Fiction,Western,TV Movie,Mystery,Romance,Thriller,Animation,Family,Adventure,War,Music,History,Action,Fantasy,Crime,Horror,top10_prod_comps,num_production_companies,main_production_country,num_production_countries,num_spoken_languages,lang_group,is_english_spoken,popularity_percentile,weighted_rating,release_year,Season,return_on_investment_ratio,profit_loss
85870,My Way,148,2012-03-14,27563396,29193330,1.6415,6.466,294,0,0,0,0,2,True,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Other,15,France,2,4,4+,True,27.027027027027028,6.4655448036279,2012,Spring,0.05913400511315804,1629934
85874,Magic to Win,100,2011-12-01,8000000,8557,0.796,4.1,14,0,0,0,0,1,True,3,Fantasy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Other,4,China,2,2,2,False,9.655380287350548,4.248781138015338,2011,Winter,-0.998930375,-7991443
85889,Filth,97,2013-09-23,5000000,9114264,4.1406,6.864,1755,0,0,1,0,1,False,3,Crime,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Lionsgate,15,Belgium,5,1,1,True,65.31698985230584,6.863696877602637,2013,Fall,0.8228528,4114264
85970,The Student Teachers,90,1973-09-06,100000,1078000,1.3964,3.7,3,0,0,1,0,1,False,2,Comedy,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,22.164171606550788,4.3579292675575205,1973,Fall,9.78,978000
85985,Ek Tha Tiger,133,2012-08-15,9400000,62580000,2.3018,6.121,195,1,0,1,1,1,True,4,Action,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,Other,3,India,2,4,4+,True,38.932985029639305,6.122075087093012,2012,Summer,5.657446808510638,53180000
86262,Like You Know It All,128,2009-05-14,100000,208867,0.9117,5.813,32,0,0,0,0,1,True,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,South Korea,1,2,2,True,11.996383000100472,5.828718699097881,2009,Spring,1.08867,108867
86467,Bel Ami,102,2012-03-09,9000000,8303261,3.4624,5.258,518,0,0,1,1,1,False,2,Romance,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,4,Italy,2,3,3,True,57.27921229779965,5.260068819017784,2012,Spring,-0.07741544444444444,-696739
86604,"Tom, Dick and Harry",87,1941-06-13,806000,1628000,1.5993,5.5,16,0,0,1,0,1,False,2,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,26.323721491007735,5.548924533542946,1941,Summer,1.0198511166253101,822000
86718,7Aum Arivu,168,2011-10-26,16000000,98900000,1.295,6.433,60,0,0,0,0,1,True,3,Action,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,1,India,2,2,2,True,20.05425499849292,6.431339624102132,2011,Fall,5.18125,82900000
86719,Bodyguard,150,2012-01-14,8000000,9000000,0.5908,4.7,7,0,0,1,0,1,True,3,Action,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Other,0,India,1,1,1,False,6.0283331658796335,4.90396463377876,2012,Winter,0.125,1000000
86728,Red Lips,93,2011-10-07,73476,134906,0.4837,5.2,17,0,0,0,1,1,True,3,Drama,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,3,Mexico,1,1,1,False,4.189691550286346,5.262873170568338,2011,Fall,0.8360553105776035,61430
86825,Stoker,99,2013-02-28,12000000,12077441,4.1648,6.6,2272,0,0,1,1,1,False,3,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Other,4,United States of America,2,1,1,True,65.60835928865669,6.5998819696745405,2013,Winter,0.006453416666666666,77441
86829,Inside Llewyn Davis,104,2013-10-18,11000000,32935319,7.6735,7.193,2737,0,0,0,1,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Other,2,France,2,1,1,True,86.33577815733949,7.192685433553772,2013,Fall,1.9941199090909092,21935319
86834,Noah,138,2014-03-07,125000000,362600000,14.3542,5.67,6288,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Paramount Pictures,4,United States of America,1,1,1,True,96.12177232995077,5.670105218169857,2014,Spring,1.9008,237600000
86837,Amour,127,2012-09-20,8900000,29800000,3.8486,7.759,1661,0,0,0,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,7,France,3,2,2,True,62.182256606048426,7.758141225674025,2012,Fall,2.348314606741573,20900000
86838,Seven Psychopaths,110,2012-10-12,15000000,33035736,5.5816,6.819,3994,0,0,1,1,1,False,2,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,4,United Kingdom,1,2,2,True,76.83110619913593,6.818878026801059,2012,Fall,1.2023824,18035736
86868,Would I Lie to You? 3,120,2012-01-31,25496629,40924982,1.5807,5.484,337,1,0,1,1,1,True,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,4,France,1,1,1,False,25.97206872299809,5.48650803866932,2012,Winter,0.605113444604775,15428353
87093,Big Eyes,106,2014-12-24,10000000,28900000,5.2522,7.0,3505,0,0,1,1,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,4,United States of America,1,3,3,True,74.69104792524867,6.999809388782154,2014,Winter,1.89,18900000
87101,Terminator Genisys,126,2015-06-23,155000000,440603537,17.299,5.939,8532,1,0,1,1,1,False,4,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,3,Canada,2,1,1,True,97.54847784587561,5.939046023329454,2015,Summer,1.842603464516129,285603537
87235,Crackers,98,1984-02-17,12000000,129268,2.5553,4.667,30,0,0,1,0,1,False,3,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,Universal Pictures,1,United States of America,1,2,2,True,43.46428212599216,4.720700550652583,1984,Winter,-0.9892276666666666,-11870732
87368,17 Girls,87,2011-06-13,4141459,201607,0.8232,5.459,318,0,0,0,1,1,True,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,France,1,1,1,False,10.238119160052246,5.461735790188809,2011,Summer,-0.9513198126553951,-3939852
87421,Riddick,119,2013-09-02,38000000,98337295,7.4723,6.326,4154,1,0,1,1,1,False,3,Science Fiction,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Universal Pictures,5,Canada,2,1,1,True,85.55209484577514,6.326001375949513,2013,Fall,1.587823552631579,60337295
87428,That's My Boy,116,2012-06-14,70000000,58100000,17.6106,5.829,2002,0,0,1,1,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Columbia Pictures,3,United States of America,1,1,1,True,97.6690445091932,5.829250982062022,2012,Summer,-0.17,-11900000
87492,Foxcatcher,134,2014-11-14,24000000,12096300,4.3487,6.654,2337,0,0,1,1,1,False,2,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,67.39676479453432,6.653862154435513,2014,Fall,-0.4959875,-11903700
87496,The Company You Keep,121,2012-12-20,2000000,20014680,4.7118,6.174,709,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,5,Canada,2,1,1,True,70.60182859439365,6.174222136718634,2012,Winter,9.00734,18014680
87499,The East,116,2013-05-31,6500000,2401510,3.1312,6.6,790,0,0,1,1,1,False,2,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,2,1,1,True,52.59720687229981,6.5996608306829705,2013,Spring,-0.6305369230769231,-4098490
87502,Flight,138,2012-11-02,31000000,161772575,11.6881,6.842,6100,0,0,1,0,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Paramount Pictures,3,United States of America,1,1,1,True,93.85110017080277,6.841916360772042,2012,Fall,4.218470161290322,130772575
87514,Skyjacked,101,1972-05-24,1700000,6550000,2.7997,6.196,46,0,0,1,0,1,False,3,Action,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,2,United States of America,1,1,1,True,47.43293479352959,6.1988875972389375,1972,Spring,2.8529411764705883,4850000
87516,Oldboy,104,2013-11-14,30000000,5200000,8.1646,5.9,1995,0,0,1,1,2,False,4,Drama,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Other,5,United States of America,1,1,1,True,87.75243645132122,5.900216291117349,2013,Fall,-0.8266666666666667,-24800000
87531,The Sea of Grass,123,1947-04-25,2349000,4689000,3.2044,6.3,27,0,0,1,0,1,False,3,Drama,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,2,2,True,53.72249572993068,6.3011327525082175,1947,Spring,0.9961685823754789,2340000
87533,Bulletproof,94,1988-04-20,5000000,807947,2.2784,5.2,34,0,0,1,0,2,False,2,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,1,United States of America,1,1,1,True,38.49090726414147,5.232334773435145,1988,Spring,-0.8384106,-4192053
87567,The Big Wedding,90,2013-04-25,35000000,21800000,5.1704,5.855,1178,0,0,1,0,1,False,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,3,3,True,74.07816738671758,5.855404340178313,2013,Spring,-0.37714285714285717,-13200000
87729,Jefferson in Paris,139,1995-03-31,14000000,2474000,2.7608,5.2,42,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Other,4,France,3,1,1,True,46.68944036973777,5.226319001633258,1995,Spring,-0.8232857142857143,-11526000
87818,Movie 43,94,2013-01-24,6000000,32443111,10.1372,4.611,2362,0,0,1,0,1,False,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,5,United States of America,1,1,1,True,91.7411835627449,4.611728191735179,2013,Winter,4.407185166666666,26443111
87825,Trouble with the Curve,111,2012-09-21,60000000,49000000,6.7501,6.995,1617,0,0,1,1,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Warner Bros.,2,United States of America,1,1,1,True,82.69868381392544,6.994590059993961,2012,Fall,-0.18333333333333332,-11000000
87826,Here Comes the Boom,105,2012-10-10,42000000,73100000,6.8304,6.2,1476,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Columbia Pictures,4,United States of America,1,1,1,True,83.06540741484979,6.2000891787882395,2012,Fall,0.7404761904761905,31100000
87827,Life of Pi,127,2012-11-20,120000000,609016565,12.0694,7.403,13242,0,0,1,1,1,False,2,Adventure,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Other,7,India,4,5,4+,True,94.25298904852808,7.40291910572153,2012,Fall,4.0751380416666665,489016565
88005,Seeking a Friend for the End of the World,101,2012-06-22,10000000,9636289,5.2208,6.565,2110,0,0,1,0,1,False,4,Comedy,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Other,5,United States of America,3,1,1,True,74.41977293278408,6.564889491743359,2012,Summer,-0.0363711,-363711
88036,Sparkle,116,2012-08-17,14000000,24637469,3.5747,6.2,118,0,0,1,0,1,False,3,Music,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,Other,4,United States of America,1,2,2,True,58.786295589269564,6.201106866136388,2012,Summer,0.7598192142857143,10637469
88042,Parental Guidance,104,2012-12-25,25000000,119772232,4.1843,5.982,463,0,0,1,0,1,False,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,5,United States of America,1,1,1,True,65.79925650557621,5.982753700582393,2012,Winter,3.79088928,94772232
88174,Whispers in the Dark,103,1992-08-06,30000000,11124122,2.2905,5.0,43,0,0,1,0,1,False,3,Mystery,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,Paramount Pictures,1,United States of America,1,1,1,True,38.70189892494725,5.030266297050684,1992,Summer,-0.6291959333333333,-18875878
88224,Manny & Lo,88,1996-07-26,500000,431326,1.7658,6.0,34,0,0,0,0,1,False,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,29.49864362503768,6.009477630578002,1996,Summer,-0.137348,-68674
88273,A Royal Affair,137,2012-03-29,8000000,14800000,2.9993,7.372,888,0,0,1,1,1,True,3,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Other,6,Czech Republic,4,4,4+,True,50.718376368933995,7.370829827975512,2012,Spring,0.85,6800000
88431,The Proud Rebel,103,1958-07-01,1600000,1500000,2.1475,6.012,41,0,0,1,0,1,False,2,Western,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,1,1,True,36.42117954385613,6.019612311195954,1958,Summer,-0.0625,-100000
88451,"Yes, Giorgio",110,1982-09-24,19000000,2279543,1.7916,3.818,11,0,0,1,0,1,False,4,Music,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,Other,1,United States of America,1,2,2,True,30.03114638802371,4.0274764225191735,1982,Fall,-0.8800240526315789,-16720457
88491,Chapiteau Show: Love and Friendship - Part 1,107,2012-01-26,1000000,196908,0.3959,6.3,35,1,0,1,0,1,True,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,4,Russia,1,1,1,False,2.91369436350849,6.300881029728614,2012,Winter,-0.803092,-803092
88641,There Goes My Baby,99,1994-09-02,10500000,123509,2.7854,6.6,11,0,0,1,0,1,False,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,47.17170702300814,6.57764308918584,1994,Fall,-0.9882372380952381,-10376491
88660,Johnny the Partisan,135,2000-11-17,4000000,400000,0.7295,6.036,28,0,0,0,0,1,True,2,Romance,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,Italy,1,1,1,False,8.650658093037276,6.046197140352762,2000,Fall,-0.9,-3600000
88751,Journey to the Center of the Earth,93,2008-07-10,45000000,101702060,8.7269,6.074,4887,1,0,1,1,2,False,5,Action,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,New Line Cinema,3,United States of America,1,3,3,True,89.38008640610872,6.074052724441536,2008,Summer,1.2600457777777778,56702060
88794,J. Edgar,137,2011-11-09,35000000,84606030,5.8957,6.231,2457,0,0,1,1,1,False,3,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Warner Bros.,4,United States of America,1,1,1,True,78.5994172611273,6.231040975211648,2011,Fall,1.4173151428571429,49606030
89008,The Oranges,90,2011-09-09,7000000,1941667,3.8663,5.511,490,0,0,1,1,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,5,United States of America,1,1,1,True,62.45353159851301,5.512671521527964,2011,Fall,-0.722619,-5058333
89139,Angel Town,102,1990-02-23,1000000,855810,1.698,6.5,37,0,0,1,0,1,False,1,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,1,United States of America,1,1,1,True,28.092032552999097,6.49557150184816,1990,Winter,-0.14419,-144190
89183,Positive I.D.,95,1986-10-28,200000,371000,0.4163,6.3,12,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Other,1,United States of America,1,1,1,True,3.2954887973475335,6.302439774633083,1986,Fall,0.855,171000
89355,New Suit,94,2003-05-09,1000000,71159,2.1077,5.8,4,0,0,1,0,1,False,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,35.61740178840551,5.906343414046016,2003,Spring,-0.928841,-928841
89358,The Junior Olsen Gang and the Black Gold,88,2009-01-30,1771260,1880719,0.6959,6.3,3,1,0,0,0,1,True,3,Adventure,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Other,2,Norway,1,1,1,False,7.917210891188587,6.30792926755752,2009,Winter,0.061797251673949616,109459
89492,This Is 40,134,2012-12-20,35000000,88200000,8.2805,5.887,2197,1,0,1,1,1,False,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Universal Pictures,3,United States of America,1,1,1,True,88.08399477544458,5.887202328057429,2012,Winter,1.52,53200000
89584,Conquest 1453,160,2012-02-16,2581561,9001826,2.8903,6.03,186,0,0,1,0,1,True,4,Adventure,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,Other,2,Turkey,1,4,4+,False,48.97518336180046,6.03161346026861,2012,Winter,2.4869700929011556,6420265
89587,Eyes of Crystal,107,2004-11-26,2600000,386355,0.7084,5.8,38,0,0,0,0,1,True,2,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Other,8,Bulgaria,4,1,1,False,8.158344217823773,5.81363377103154,2004,Fall,-0.8514019230769231,-2213645
89647,Clash of the Wolves,74,1925-11-17,89000,270000,0.6028,6.3,15,0,0,0,0,1,False,3,Western,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Warner Bros.,1,United States of America,1,2,2,True,6.249372048628555,6.30198231688938,1925,Fall,2.033707865168539,181000
89691,ATM,91,2012-02-17,3000000,921752,2.1926,5.0,617,0,0,1,1,1,False,2,Horror,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Other,3,United States of America,1,1,1,True,37.054154526273486,5.002154881990663,2012,Winter,-0.6927493333333333,-2078248
89708,Samsara,102,2011-09-16,4000000,2639616,2.7939,8.069,625,0,0,0,1,1,False,1,Documentary,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,Brazil,16,1,1,False,47.322415352155126,8.066224787652125,2011,Fall,-0.340096,-1360384
89733,Seven Seas Pirates,80,2012-02-02,1250000,582094,0.3589,6.0,16,0,0,1,0,1,True,1,Animation,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Other,5,Argentina,4,1,1,False,2.431427710238119,6.019512768837063,2012,Winter,-0.5343248,-667906
89750,"Pink Ribbons, Inc.",97,2011-09-11,900000,25000,0.4917,6.5,10,0,0,1,1,1,False,1,Documentary,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,2,1,1,True,4.290163769717673,6.484701551839098,2011,Fall,-0.9722222222222222,-875000
89868,Paws,83,1997-09-25,137731,1778391,1.5314,4.4,25,0,0,1,0,1,False,3,Adventure,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,Other,4,Australia,2,1,1,True,24.99748819451422,4.474296810393465,1997,Fall,11.912060465690367,1640660
90369,Now Is Good,103,2012-09-19,4500000,2700000,3.2808,7.3,1082,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,3,United Kingdom,1,1,1,True,54.83773736561841,7.299105925272603,2012,Fall,-0.4,-1800000
90634,Hum Tumhare Hain Sanam,174,2002-05-24,4800000,14000000,1.0053,5.5,54,0,0,0,0,1,True,3,Romance,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,India,1,1,1,False,13.754646840148698,5.515122128549638,2002,Spring,1.9166666666666667,9200000
90804,Corporal vs. Napoleon,95,2012-01-25,8000000,10365684,1.0049,3.473,37,0,0,0,1,1,True,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,Russia,2,1,1,False,13.734552396262433,3.548229396585002,2012,Winter,0.2957105,2365684
91070,L!fe Happens,100,2011-06-18,930000,30905,2.8219,5.5,148,0,0,1,1,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,Canada,2,2,2,True,47.70420978599417,5.505581993759933,2011,Summer,-0.9667688172043011,-899095
91073,Late Autumn,113,2011-02-17,6200000,4820000,1.9647,6.9,65,0,0,1,0,1,True,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,3,China,4,3,3,True,32.95488797347533,6.891389652579244,2011,Winter,-0.22258064516129034,-1380000
91078,Punch,110,2011-10-20,4160000,34000000,0.9909,7.0,54,0,0,1,1,1,True,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,3,South Korea,1,1,1,False,13.543655179342911,6.987849401276911,2011,Fall,7.173076923076923,29840000
91088,The King of Pigs,97,2011-11-03,150000,124068,0.7813,6.145,76,0,0,1,0,1,True,4,Animation,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,Other,2,South Korea,1,1,1,False,9.384105294885964,6.147424897015975,2011,Fall,-0.17288,-25932
91245,Battle Circus,90,1953-03-06,1201000,2362000,1.5736,6.0,13,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,25.831407615794234,6.023694076445006,1953,Spring,0.9666944213155704,1161000
91312,Cook County,93,2009-03-26,700000,17977,0.823,7.7,9,0,0,0,1,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,4,United States of America,1,1,1,True,10.223048327137546,7.563171707023009,2009,Spring,-0.9743185714285715,-682023
91314,Transformers: Age of Extinction,165,2014-06-25,210000000,1104054072,16.2062,5.941,8299,1,0,1,1,1,False,3,Science Fiction,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Paramount Pictures,5,United States of America,1,2,2,True,97.12649452426405,5.941047074345811,2014,Summer,4.257400342857143,894054072
91550,Violet & Daisy,88,2011-09-15,8000000,108139,2.5892,6.1,262,0,0,1,0,1,False,5,Thriller,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Other,3,United States of America,1,1,1,True,43.97166683412036,6.100881053498973,2011,Fall,-0.986482625,-7891861
91586,Insidious: Chapter 2,106,2013-09-12,5000000,161921515,8.7723,6.675,4308,1,0,1,1,1,False,2,Horror,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Other,4,United States of America,1,1,1,True,89.5307947352557,6.674920333504347,2013,Fall,31.384303,156921515
91727,Night Must Fall,116,1937-04-30,589000,1015000,0.7039,7.1,41,0,0,1,0,1,False,2,Mystery,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,8.108108108108109,7.081707549291192,1937,Spring,0.7232597623089984,426000
91817,Fear No Evil,99,1981-01-19,1500000,3000000,1.0512,4.5,38,0,0,1,0,1,False,1,Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Other,1,United States of America,1,1,1,True,14.583542650457149,4.546967104364874,1981,Winter,1.0,1500000
91911,Behind the Burly Q,97,2010-04-23,250000,23859,0.8032,5.2,11,0,0,1,0,1,False,2,Documentary,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Other,1,United States of America,1,1,1,True,9.755852506781874,5.294309755852507,2010,Spring,-0.904564,-226141
92182,Silent House,85,2011-01-21,2000000,13101672,2.1715,5.426,411,0,0,1,0,1,False,3,Horror,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Other,2,France,2,2,2,True,36.76278508992263,5.428198342403471,2011,Winter,5.550836,11101672
92323,Willie and Phil,115,1980-08-15,5500000,4400000,2.5304,4.4,8,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20th Century Fox,1,United States of America,1,1,1,True,42.961921028835526,4.614635230025565,1980,Summer,-0.2,-1100000
92384,Pandora's Box,103,2002-08-09,800000,833779,1.4331,6.1,16,1,0,1,0,1,True,3,Drama,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,2,2,True,22.917713252285743,6.113630415895886,2002,Summer,0.04222375,33779
92493,Edwin Boyd: Citizen Gangster,105,2011-09-10,5000000,625,2.7357,5.534,58,0,0,1,0,1,False,3,Crime,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Other,2,Canada,2,4,4+,True,46.30764593589872,5.547520628308985,2011,Fall,-0.999875,-4999375
92591,Bernie,99,2012-04-27,5000000,9206470,2.944,6.584,944,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Other,3,United States of America,1,1,1,True,49.804079172108914,6.583733033936751,2012,Spring,0.841294,4206470
92725,The Naked Witch,59,1960-01-01,8000,80000,0.8365,3.1,21,0,0,1,0,1,False,2,Horror,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Other,1,United States of America,1,2,2,True,10.529488596403095,3.246896230465004,1960,Winter,9.0,72000
93091,Crazy Eyes,95,2012-07-06,10000000,6141,1.6245,4.3,14,0,0,1,0,1,False,3,Drama,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,0,United States of America,1,1,1,True,26.80598814427811,4.435447804682005,2012,Summer,-0.9993859,-9993859
93164,A River Called Titas,159,1973-07-27,7700,1100,1.2327,6.8,28,0,0,0,0,1,True,2,Drama,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Other,0,Bangladesh,2,2,2,False,18.597407816738674,6.783852312766554,1973,Summer,-0.8571428571428571,-6600
93188,Beloved,139,2011-08-17,8978040,77348,1.2924,6.2,76,0,0,1,1,2,True,3,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,Other,4,France,3,3,3,True,19.99397166683412,6.2017106113016895,2011,Summer,-0.9913847565838424,-8900692
93350,No Looking Back,96,1998-03-27,5000000,222099,2.383,5.7,22,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,1,1,True,40.28935999196222,5.727465959575221,1998,Spring,-0.9555802,-4777901
93456,Despicable Me 2,98,2013-06-26,76000000,970766005,15.818,6.931,11457,1,0,1,0,1,False,3,Animation,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Universal Pictures,2,United States of America,1,2,2,True,96.9255500854014,6.9309476974227815,2013,Summer,11.773236907894736,894766005
93519,Karan Arjun,175,1995-01-13,1850000,16540000,2.1201,6.7,108,0,0,1,0,1,True,2,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,1,India,1,1,1,False,35.79825178338189,6.696621257525047,1995,Winter,7.940540540540541,14690000
93676,Someday This Pain Will Be Useful to You,99,2012-02-24,8000000,532777,2.8854,5.6,120,0,0,0,0,1,False,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,6,Italy,2,3,3,True,48.85964030945444,5.606047248514298,2012,Winter,-0.933402875,-7467223
